ID,WIKI_ID,DEATH_DATE,BIRTH_DATE,AGE
85cbae6430494dcf87a98def68034fe1,Q589459,1972-05-05,1913-02-19,59
cb1cf1bdce8d18c2073e908183f0aaa0,Q441879,,1955-03-23,68
42fefc4fe5c2f6ac58b8af1308a2b045,Q187345,2010-01-27,1933-05-28,76
15df89b4cd26f20db0bdc4503b8be904,Q76127,1970-06-21,1901-06-06,69
13287bd6cdad595b2dfb50c96e7698d7,Q721066,,1943-10-15,80
283aeac674f2e401da1cfb4bd3114d7d,Q456464,,1950-08-29,73
4a1d4bd88ab397be9000057f9dce7183,Q334361,1967-08-22,1903-04-09,64
bf793073e11cfb13b77658e5dce008d1,Q364303,2016-10-13,1956-07-20,60
7a0a257b5712af3fc2f22a75456d601f,Q1293969,,1936-10-01,87
f114971049d10a51bc9c4d604d76c657,Q5293639,2019-10-25,1932-06-26,87
cc6ee31379a50629278b57cc7c1dcfa4,Q259737,1995-12-20,1938-04-28,57
7db917ad766eea51daaffd125ee7a62b,Q722135,,1958-12-11,65
ced2acee8aea65312fb03abd73c1f7d3,Q31083,1994-11-12,1940-06-23,54
643fdbb918a5421f9412b77288698852,Q291143,,1969-01-28,54
86b327084a71feb14c904065aab41094,Q6241253,2012-08-04,1931-05-07,81
ee9c3d909e64591c89f5d9be1c1051bc,Q1689431,1972-06-08,1901-08-26,70
8bef231a48d9f8d5730d2b9804c70d84,Q1969220,,1946-06-23,77
05aae23babf6bcd51b0ecf8e188525a9,Q270705,2012-03-27,1929-05-16,82
765ade6d281552ffd0c8b07a58a5526b,Q16091337,,1929-12-06,94
e1bf1b2046f19b7d8bb65119294d0f37,Q957690,,1948-05-18,75
57deac022b2879a582bbf0476f6f4689,Q443966,2007-08-22,1922-12-11,84
f268e16a2a097d5c755d10c1a121aeac,Q600005,,1934-07-21,89
a7620ed8751d8712175c672294c2d3f3,Q715842,2007-04-25,1938-02-11,69
b2ac9ce696a09ea9a1a1163fa62c87e7,Q333575,1980-07-01,1905-10-15,74
5352887508860f6b03449a0da6932f90,Q211976,,1967-07-12,56
96465fe235117c5c5d78281cb74279e7,Q123236,1999-04-27,1911-11-05,87
ae446449b03b391df2a2cb9e2707d296,Q104081,2014-04-06,1920-09-23,93
caf5ce644f10eef7dd39aac5a8b7f668,Q47284,,1968-06-20,55
2945d6a709013554e85e546ff96244dd,Q19888025,,1927-01-01,97
0309f5d2e43e18653803c288378c90f6,Q955996,,1951-06-15,72
e9918806119c3c181faf0fe7bd9c0a0d,Q454412,,1979-04-09,44
9d95dfb15f185677fd9366fca88f9b87,Q49285,2012-07-23,1951-05-26,61
5eedf21c34c5b5fca3223621f7f5398f,Q5560316,,1941-02-06,82
cd03bb11433e8bd9f14482fe727f89bd,Q591270,1995-10-29,1924-05-01,71
a72bce4e16ccda0c52578aa228625f62,Q232481,,1988-03-22,35
dad2b4ee42f4176890c9e1bef6d66fbe,Q1141395,,1977-04-12,46
f06210f8773157a3bf537cc427fa812c,Q2399847,2005-08-11,1902-07-07,103
6470fdf4b7f42eef07977b55f50f4603,Q530355,,1982-01-06,41
e393dc4148f8ec1a13efa4bc0ed2b259,Q7412555,1990-09-13,1916-09-27,73
c3b71ac13d2714ab64f622c47003bd59,Q242451,,1979-09-11,44
146329f5912f69eaed6ec8976b4dee78,Q595479,,1979-11-23,44
3aca97390b506b16d93594c59fc54db9,Q435475,,1955-02-08,68
c120f599039fa4342e422babc6e55824,Q723707,1999-05-13,1902-02-27,97
0cadceba591824836e29d36d16332cc0,Q926364,,1964-03-05,59
56a1fea5763ec065aa6e6e1c093ff9ab,Q26201765,2013-10-03,1918-05-03,95
51cf155bfd417c3dfd1adaa2a606fe5c,Q55249,2011-11-27,1927-07-03,84
68abe717ebbda8018f93082f1bc2db76,Q201430,,1953-01-05,71
16c4fc4791827cfa3972a313308d4262,Q295647,,1941-07-01,82
0edacfe5d0161b2715be1882c32f0b21,Q436069,2002-02-06,1933-11-16,68
234b3684f332653d4365869f5d9da597,Q11338,,1945-06-08,78
555c228a3dd6016fc7b067f5d3d28ff5,Q446493,2023-10-24,1942-07-09,81
f72f38c05073c97231ece0b8b725b151,Q203460,1993-04-13,1909-02-18,84
bcd58d8455d7ca1ee2cfdc0dc6328ebd,Q1777632,,1958-10-09,65
775a3500991148f4d0e0f5a429de6a1d,Q6128258,,2000-01-01,24
7bd30f3610f6b2145ee0d08191001b63,Q7324567,,1955-01-01,69
6d13780b5961fef7646895d0ab4144d2,Q57648508,,1953-01-01,71
fe3b82e53a74fa380aceae0d72fef99c,Q269890,2017-04-06,1926-05-08,90
f534981f5a6e7038930a04ce8cffe9dc,Q105695,,1993-12-08,30
7d5723e20260d3bfe9697db86321088b,Q548587,,1936-10-22,87
a9e7bc75bbdada259f873e3f3a549478,Q234122,,1946-08-11,77
7578c2b945d11ef707b00c018b156515,Q333487,,1946-06-21,77
b2b463e74aed2fda6698deb36767cf18,Q644124,,1952-08-07,71
d48a0a88c5bc398aa55e147ec9abda67,Q89383,1975-07-05,1908-06-12,67
855cf7ad2d54a9641a49ec53df48bdfe,Q1979573,2001-08-27,1909-08-06,92
9f63058933f9063ab57e60ddbc7abd9c,Q219780,2005-02-20,1937-07-18,67
978798b2c94f203dfe1890d382d11767,Q3568759,,1960-09-04,63
9b70130a53cfef53a04de39c42fcfb0c,Q286559,,1948-12-20,75
2a061c9b5371fd1fda405cb796af214d,Q809207,,1958-06-15,65
a5cb3aa14bf7b2bb66c48e1fc3ffce5d,Q355059,,1987-05-13,36
4283ef918c8ffcb5e040feb89fb714b6,Q43883,1980-02-27,1901-07-14,78
4f5a4b53683bf55c536bd16a5fde9900,Q6253084,,1961-04-18,62
893f7a05c498270dd0125a8fc3ffe86f,Q7227627,2013-07-19,1933-04-10,80
dc35a5d79a2e0e6c13a0b92223057d71,Q483379,,1969-10-03,54
8811cdccc805629937ed21eecab849aa,Q3101955,1970-12-12,1882-02-27,88
08f38664f15550678e26ea0674c47b9b,Q1702841,,1973-11-27,50
7c9d41f3753384b7537209c0350ece9e,Q154545,2001-12-20,1906-10-09,95
ed65273fa61be8e288ee243e9214615f,Q862427,,1962-07-17,61
eb99f41be714d65295901a70cd0cc6db,Q234606,,1941-08-03,82
f7f8c19574718dd2540026b762887fd8,Q631195,,1950-07-18,73
3903197c41925453fee78f650e38bcab,Q230605,,1961-05-31,62
ee3f4d648cfc484528b1f593b209e457,Q153018,2014-02-01,1930-12-08,83
29b9c2ff4a197b4b2a48e89740e69e10,Q5653472,,1978-02-06,45
bf6441f2650e687fb110d836a77b5e3b,Q978129,2011-01-31,1925-11-27,85
0024e3e7a828e396e69855f32a909895,Q236996,,1992-10-22,31
3e8ee37ca0833c04db87147be463d3cb,Q110374,2017-02-25,1955-05-17,61
f4c85570b5e4bd82ad094f873f470483,Q2907818,,1981-02-24,42
1c7c9b4bb12ca7cc8398dd6e7a60709e,Q442668,,1972-11-26,51
42d99d07495b23e95a5df7a80a3a3f5f,Q719173,,1962-04-19,61
ebb7b9541762915f167a7d77eab47d68,Q7648310,,1967-10-15,56
e54d4c5997f1a51da5ca86048ef4a975,Q7610445,,1939-12-12,84
e377d3ea5cb8b45fcdb71dd7b4c57ad3,Q938916,,1959-12-21,64
7a276429e118a0328ba2e14196fb344a,Q5733231,1986-11-29,1910-06-05,76
d417167b04718f2058c23ad771f3cca9,Q465655,,1961-10-26,62
e9df70e9c105749f29b1e22bb9af059f,Q119676,,1974-12-29,49
36ef505136df33c7557120318073adb1,Q6193002,,1961-08-16,62
80090af7c56ce752f7ed8ecfc77118be,Q58772926,2018-11-15,1970-12-15,47
edd3e3b129e6e6f4089020862d7d1594,Q349077,,1942-06-28,81
05c289e824b30a2db0a7b01e15474da8,Q104779,2011-03-04,1925-11-24,85
25e40778ece6289f2820db3af17a6488,Q1681349,,1947-11-18,76
6f8a4c9fdefcc033a057d5967c23fa0d,Q7352728,,1952-08-08,71
a58ed71c8815f5fe695fa2f83d56fef5,Q955635,,1981-01-16,42
d8c928515866e91452b32e8ca217ee82,Q15516714,2008-07-27,1916-06-26,92
7193c94adba74d8e1cda023fa58495a2,Q5000345,1985-12-06,1917-10-13,68
eddf6c1931676c993f5e4f94d3944e40,Q361604,,1972-11-17,51
15b312141541bc862e74b4007d741c36,Q3101870,,1969-01-01,55
9613a141507ebcd21cd0e32fa98cce84,Q1157865,2013-02-27,1923-07-14,89
e4cc216d450fe5a7f89c056d83266d80,Q58237650,,1899-02-14,124
13321c150900efd1d52779c1e617672a,Q614774,,1979-05-22,44
74281a1366a40f9cdfc9b5f8e2b372bb,Q10101,,1971-04-03,52
0f36cc716977c2c2c6051e7601b4afa5,Q2157733,,1955-07-26,68
65ac6260f97cfd8109e2968d0d5fc9c4,Q223110,,1965-05-24,58
70041f560519762ac8329bc9d67faf47,Q143103,,1943-07-03,80
750bda3dd1ae4f564acf4b61aad881eb,Q7614020,,1945-04-20,78
82a8b964adeefa2639f9c51fbdb063b5,Q368528,,1971-02-13,52
c31a49274a03a2b494b23dfffcf31481,Q29579177,,1936-12-30,87
4eaaabd0616c290d8e24a364003d7043,Q560576,,1973-11-14,50
7e68847079955a20571f5581ee30115b,Q1038440,,1968-07-07,55
6827cacc8189b9b332fecaeaa6001a3e,Q1702828,,1955-05-16,68
a8198d0d75974b852721e9c041308f19,Q1077635,,1967-02-05,56
2aa4d2e549615298956978bb3c3abb66,Q6390569,,1954-01-01,70
2e4a948024c8e7b30bd68da519db5b8b,Q1304365,,1975-06-18,48
141eceb2aa3dedd14263463533ca67b3,Q120533,,1982-08-28,41
7f50aa223ca258031bf4300fa1daa9a6,Q298512,,1961-04-30,62
959249ac4296ae769175e4d51593678a,Q51552,,1933-08-18,90
250e3dfdc652ac6da4e162a122354e6c,Q237399,2013-12-09,1922-06-26,91
a199608e8eb93dc5561c360a71b25172,Q7417438,,1949-01-01,75
7696d2e6a29975391df9af893aaa0b53,Q358193,2000-05-01,1926-01-21,74
05766ab2fb4f8f85dc6cf6dc4293b339,Q1387412,,1944-11-23,79
33e809744db3d5aeddd2040a7fa430b6,Q977559,1973-04-26,1902-10-17,70
7b92c0f01225a4121ee8936001137bc7,Q314553,,1935-01-15,88
e93c8e60f2bc3b19983196659b10ffe4,Q81244,1994-09-17,1902-07-28,92
707fcd7635b9c2496858fd4b30a6a904,Q42013,1981-10-06,1918-12-25,62
8b6eed4eac78204a9dbd72f366bfe3f1,Q261104,,1978-01-26,45
87064e2d2c8e0f4a484f19b97343ee46,Q2685,,1947-07-30,76
fb0aa4ebd52405ff2a71416976de4ac0,Q241669,1978-10-12,1958-02-27,20
c9b469eba6e4e3af82088a6075e67d4e,Q6252839,2003-01-28,1925-11-25,77
bd4e553ed60049c88faf529d846653af,Q23660962,2019-04-14,1928-11-12,90
847a99edc5ef3dc78f2eb58c868645f4,Q5126691,,1947-06-02,76
88593fbae4cce03199e58296ca469771,Q367770,2014-03-19,1929-11-13,84
6e690c4fba0147016a745f9db204d10b,Q231178,,1934-03-25,89
b3643b663c8bf00ef574067944918f5d,Q4749359,2017-03-31,1959-11-09,57
4f70e867dea8175dd01b53dd99d6b2a1,Q1163293,2015-03-01,1950-06-05,64
0d267557d860e45041cf3c723159c234,Q2300160,1996-06-05,1918-01-26,78
b52578ab697141faa89e6db4fff1d218,Q530000,,1977-10-06,46
d47d6b625b0366d29bd774359ee385e7,Q316596,,1971-08-10,52
326005c3e130174243993d1784787963,Q264773,,1935-01-01,89
15d305da2484839409f5d257c67b019c,Q1372850,2005-12-14,1931-06-12,74
fe45f7cdf2a300400ef26ba0862b546a,Q313655,,1958-09-24,65
99b027eac89260e84952b7fa2f560347,Q289426,1998-05-08,1912-11-17,85
9683c826deb1c495d289bcb4a87df7f6,Q7937593,,1958-01-01,66
d8456223886cd0754b321141ea026a51,Q1240267,,1954-12-23,69
a024d5701d7de13cde33e26ab84c8d2b,Q269485,,1984-10-30,39
1408a73d8587f9de9e220f1c9cb7cc36,Q313424,2007-11-20,1919-04-08,88
528f636e6b6de52c1c3406ccfdb917fe,Q375268,,1936-05-12,87
3c8f911c87f0c7f023a5504ea927807c,Q1534214,,1944-06-18,79
010cdf612a4de2d44fccf405993f06ac,Q52096147,,1955-02-11,68
032090665bd149a4f317ab9053ee1f01,Q518197,2010-10-31,1928-05-08,82
1f27eba72e82149b2033746f639a7b31,Q2300505,2018-12-05,1926-05-17,92
d2a9df2ca0419f3b01adc74c628f4ad4,Q1515251,2002-10-24,1958-11-11,43
13b4f8dbbd5c2f398d62ae351d164a0d,Q7789877,,1946-12-14,77
102d0e4950b5ee767a897190fe4e71a3,Q16745027,2010-09-08,1944-01-01,66
5968b6c8b2c8328b614368c2e3d8a6ac,Q527526,,1987-01-15,36
d9777f722293cb420dc7bced243d33f9,Q454336,,1941-07-01,82
135929f5898428b35b04fa6e8fc8e6c0,Q1356608,2002-03-21,1914-09-15,87
08374c4b3ed805afd2b7a9bc7e1fdef6,Q14590006,2002-03-25,1946-02-12,56
a49d7467bfef5551d642436bef89a1c8,Q1586830,,1949-06-29,74
537bd5a7e5a1f49fc4766113cf89d11e,Q5115678,,1948-08-15,75
3ba3a33b05b4964a86ed7c1a750ea36a,Q1898864,2013-03-16,1921-01-15,92
a2808600bd20b3d068a4e47643ccf80f,Q465186,2012-02-15,1954-06-25,57
0c40dfe9b14cec1d7629e9c917beb510,Q190232,1997-01-17,1906-02-04,90
fa9b1dce304d09da107350c53c84243c,Q65321,2022-08-12,1941-03-14,81
d329e24fe5ca89e968146c901e94cd9f,Q228787,,1971-09-18,52
914f22e4eb5184dcd8dbd56198e8ab0b,Q477671,,1945-12-15,78
431492a2989bc5387400ad47920cfabe,Q5084338,2001-05-29,1941-02-17,60
ec5b838b876225d06e18f0b03101629a,Q39562,,1985-06-30,38
dd8d9208c5f57dc84db4f2873998da97,Q3445813,1975-05-28,1906-03-19,69
9e17aa0ce2b082fa7ec7ee1873920591,Q260918,1970-03-16,1945-04-29,24
3ef51cbb1068c1f34a99c67552c7ccd1,Q5234552,2008-07-24,1912-10-03,95
8aa442a45a4c7774999f7989a4ac8ea2,Q188648,,1985-12-10,38
3584e6726b844bf2cc3dbf965ee87056,Q2141036,,1945-09-15,78
90748b758314d7795ec3feaf67a6fd1b,Q518323,2020-11-07,1928-06-08,92
354c96c9942bb55cd6b15d0cb39c8ed5,Q818073,2011-06-03,1931-12-11,79
67ba13b27d7a14d5693a981bd4634cdf,Q296317,1990-12-06,1903-02-08,87
15f20d3556f93ad632fa66794d6d17f8,Q589753,1994-11-30,1908-01-11,86
984db41e7cf4f6ab8483f04e618173d4,Q297744,2006-01-24,1965-10-10,40
6ef0008de8bd7bf83f18a77710ca1595,Q299765,,1950-06-11,73
3f58b0ebcaea8a0d25fc7beb7e2a7314,Q188792,,1966-11-02,57
708c660ad64987880793b5f33895e8bb,Q664291,2002-08-14,1923-08-17,78
3a5c3e8054ce451d2b545fc8e2f9850d,Q1644666,,1940-01-26,83
8e489cd09f1d7c3d7b9f1dc071329e18,Q6271411,,1948-01-01,76
37084d5c2d01285c28c518688d85c42c,Q2676755,1999-03-03,1927-01-10,72
c3fbc9bb39ea6820bd0e8e9a0d6a4d60,Q4863399,,1973-08-26,50
7dc2490dfad175db8c20b2142373881e,Q4342294,2019-01-12,1930-08-18,88
107c33623a575c40d118eaca0480ccc2,Q256028,2015-11-19,1928-11-30,86
06c3defbcc88e4e69bf11190c501a7ae,Q665300,,1955-11-12,68
9726a5ff59dd823bd843535c13818e6b,Q991777,,1953-01-01,71
403fe0c771ae751350ecb151a6527996,Q534964,2005-04-05,1953-04-02,52
60bfbdacb3c7afc4f322bd661d88f37c,Q6106747,2008-09-15,1927-12-13,80
8d3d7c7ba44a8cb9112188376f7acd31,Q8017029,,1955-03-29,68
3a59e41b76dc52939b7dcb76f6a5bbdc,Q1385662,,1956-06-24,67
f5ccbdf5d12e30aaf9cef0500de587db,Q967627,1994-03-10,1933-02-14,61
53b9014292ee57c81d9e10ab036ca499,Q525065,,1955-04-06,68
e3fbdd13bd9887df8807c84062c86b93,Q222008,,1954-06-19,69
8a773a7295d94324f60d360af08ec513,Q462335,,1938-12-14,85
73d6214735c175ecb78dd0119f532ce4,Q452475,,1959-11-10,64
53d5dcf7c5a60f40d584ec6a8bf5e2f5,Q380421,2008-09-09,1914-04-09,94
db75589dc56ddc420b784a8d10501ce8,Q237273,,1967-11-23,56
634a369092767c70783698440ceca50e,Q139890,,1966-03-01,57
34098c45430388d173658b5e3f7f100e,Q316903,2001-04-20,1946-11-02,54
119f35a59a3911e90c39a3ea80e54518,Q264759,1975-04-03,1933-02-18,42
28b42bbb4287a703c4de8c26652d7ace,Q2559165,,1959-11-09,64
fb6d17b28f1102394440ccb38b8af576,Q71015,,1949-04-06,74
d24b8afff8ba9fd90c076715f37a20aa,Q505423,,1962-10-13,61
a48cffc14e5466b83c597a4f34d82972,Q962366,,1933-04-14,90
e19d2412eb82d51d20b8850861032752,Q772729,,1954-08-07,69
3a19f2e2df1a1aa1f809b231d67bcb4b,Q468915,,1964-02-01,59
c4a95c6e0296c6f55f17fc3fdb8d1885,Q6685739,2009-03-29,1921-10-13,87
2f564a1a867a9651e229f0d8105cdb22,Q234212,,1979-01-08,44
3411740ee4560e8113bd3923f85ebba0,Q101797,,1971-10-29,52
6ff4a545c0976a1ddcbbc8dafec90470,Q167073,1961-09-01,1910-08-20,51
2dddeb8264ab762ac9b888bef703e431,Q297112,,1944-03-19,79
8e77b63cd0ddcd753f3ae041700dfe51,Q342784,,1974-11-08,49
b1090fdc0e12dc1ac00ea0d952ffb7fd,Q3376928,,1953-01-01,71
a2b1166868771d4084f1dd5cca1b7379,Q504627,,1941-08-26,82
c65b540f9176d5c556ab957c18b27ddd,Q3504732,1998-09-12,1927-06-19,71
30aac381146f6c3dd170aedca6daa85e,Q444187,,1962-08-02,61
b246fe10da116475bc9b7c9c629d47ed,Q441536,1998-10-22,1915-07-29,83
130cb5932cd75d3553d6d3dfa3ecab63,Q11347246,,1946-12-29,77
c4d850b0e373fbb49ff8b5c2576d4db9,Q193397,,1960-06-06,63
cf8b89e59581b4dfc0613d19f3adac2c,Q926069,,1955-12-19,68
a5f0b9d9ccd15d323c12e0748c16a03e,Q241800,,1970-09-18,53
55cd48de546bf14418b1ed56d220d3e8,Q1289810,,1969-03-17,54
efe07daae19d20cc18cefe1a52fe426b,Q573813,2000-03-28,1905-12-21,94
7f9d47cfad1f1f21cbcc1602b599c057,Q363005,2019-04-28,1968-01-06,51
01db779e4dda66ede8ea889438c1d84e,Q1566326,,1945-10-16,78
3a09cc5c6234fdfa93e2ca6f1ddb1b67,Q7273575,,1947-02-27,76
b42ccbeb85fc3b248d33c71c10f7c65c,Q241660,,1961-12-18,62
aa2ff55117c4465977546388bdc71471,Q297739,,1962-06-16,61
d7e77d0adb3e8f388c018e4420d23248,Q242584,,1967-11-05,56
9e9a079ea259ae5cff2b3f54c7deb2e6,Q253090,2002-04-16,1946-12-19,55
0ba50a0b2efcd89f93166827ebadffce,Q487206,2011-02-05,1921-03-31,89
4026eebece94b4b224783e7fc901571a,Q3666330,1974-05-12,1952-01-01,22
4ba3d9f14280ff88f6366e79f664f55b,Q2342292,,1962-01-29,61
bfa4bf08cc64b50c4e682ec6642901a6,Q272972,,1966-04-08,57
099c9fdc11995f91fee7204e1eac4235,Q4722410,,1939-12-16,84
ba9a14013775c3a6636f4387d3093f51,Q13560651,,1952-06-01,71
db244b3e15b8684c7f8871b85a86e3eb,Q1388111,,1951-07-12,72
23b59591402ef033f7dd6bf9f1904632,Q71022,1988-05-27,1906-12-25,81
ca41f83c7479a93762dc8f0407ca46fe,Q1132666,,1974-07-03,49
3aabe70c30d06a45a2d957e672936910,Q314587,,1958-06-30,65
1b6d08b779a5f2835f1c136a2deca7d1,Q272007,,1943-06-16,80
da400146e54539fdd0aad934e6a81e14,Q310903,,1958-10-05,65
a9110f9b684033b2d6be73ba589cef70,Q3369779,,1953-01-01,71
9298145a208da14ad90987dcd7c621cf,Q7327993,,1950-05-27,73
686e88ad06579652694302d7c526271b,Q190745,1986-05-31,1917-12-09,68
c16173b57ad93246e127dd77b3e1e7d8,Q705419,,1946-10-26,77
3d8bafec123a7d3a12d7e945f9286c63,Q5200139,,1953-08-16,70
618bcc14cf5e5e5fded3ee2d94f9dbfc,Q486063,,1967-08-21,56
b4f6fc057bafd60064e32ce573f01dcf,Q229840,,1935-08-22,88
9f2d8847bf7aeddcb5ae223c88d6cea6,Q7177273,2011-08-23,1948-02-18,63
66504b786d8911b36c831741d81bf4dd,Q316417,,1930-09-17,93
46d8a1059ad56e7e38f83c5e418c4e87,Q1622732,,1943-12-12,80
02360a59d54053a8d5659a1a04a2f3d9,Q885578,2005-02-21,1918-07-03,86
995047f40fa8641df0e726bef9393089,Q210547,,1984-06-26,39
db84ebcfac01f493dd3e7b644dd210b6,Q1400299,1966-09-09,1905-06-30,61
0a0a51545f3e32067b42ae15d0a72cf8,Q6197840,,1953-09-16,70
f56c8add2ec752de7fdd89e8dc6eb966,Q229258,,1930-06-19,93
ec2893aa9e4062c8ec3f83d0381905a8,Q202117,,1966-05-05,57
671709232ff7ed9a448a193816273532,Q2442672,,1969-12-09,54
16c000ae373ff3b39154ee14d2ad020b,Q456979,2002-08-30,1914-08-01,88
8eaf44e6e53ac742213c5ce90c7fac69,Q3849559,,1947-01-01,77
56ddf2c12d259d48b9d9c22b647428f6,Q5365229,,1940-08-05,83
ada23cad5d2f50c8460290d505064d1a,Q7329723,,1942-01-09,81
86897b5854a64d8a536aacbfa4f7fd7a,Q203966,,1970-01-29,53
181af35c8994d68154bf1712bfa5009f,Q731331,1980-05-02,1908-02-01,72
ef6ad0a5b6bafd617797fd7cb506b547,Q547645,,1966-06-01,57
7af9607eb2a7ae6ed69b1d923c08f1a7,Q546968,,1947-06-15,76
d227a9fe6f7722191816096ada41cb84,Q214665,1979-04-10,1911-12-04,67
5ff0b8f87c20f7e342d709f0039e45eb,Q278656,,1932-06-06,91
b10b422e7b7e96e14d08a8b3f091971a,Q3034226,2015-10-31,1925-10-30,90
65b1141dfabf01f404457fe5eb75491e,Q249966,1995-03-05,1943-03-21,51
99bced3c2830918d850480b48a76b7e4,Q11975,,1981-12-02,42
f27fa822083d21b4bc9f8d7756a1f9ee,Q440885,,1944-05-26,79
df1daf2c41b00fa68f40fc354d1f86ed,Q6514694,2007-02-14,1929-03-31,77
02dc6afc02db42c431316bf7d212ac40,Q6144291,1822-01-01,1745-01-01,77
a6fcf8028c064f7b31b05956b8f6b42f,Q229437,,1955-05-02,68
7def71d1b28aba50f2b3be861baf05b2,Q3068171,2019-12-14,1928-05-29,91
06321756f9f25558fc2095f87d44c971,Q1176340,,1965-09-16,58
1b6ea217c46b66ec72e99a22ab81a975,Q383420,2000-02-11,1928-01-26,72
425accb9189a8c7e43bf4eb0cff092aa,Q775547,,1951-07-01,72
52d643ccd55f0ccacb1dd5656cf61f56,Q192106,2018-07-18,1931-03-22,87
df104176f50e53cee65552d772b8a491,Q311964,,1973-12-07,50
ebfafff42efe85d0c9e22d12b0ad7631,Q5271322,1996-10-23,1905-07-21,91
a0ef898fa065345ad4e874b05141117a,Q179257,,1972-03-10,51
e4f49c0b13f010628304578400c188c6,Q450338,,1964-04-17,59
824158500d27ec3332d506814dd86593,Q235983,2005-11-16,1915-11-30,89
6f2851077b94bc6ff4eb4e622e486a81,Q715796,2012-06-04,1930-08-10,81
070dc6c3181a77d3d191f696c1b4bf19,Q449867,2020-12-02,1942-10-13,78
d466f6e129850d376f19cce1e9decfac,Q1029664,,1986-04-27,37
ff406222a89c0e6d1d6782a12220f348,Q552726,,1971-02-28,52
ffd777c8a813fb20edce22cd2721062e,Q434497,,1953-12-30,70
1f1b4c1a7b77ef1d06ab11690000b7f7,Q130064,,1947-05-04,76
700c7ed1cc2d48017c8ceb4460cc22a7,Q236409,,1957-03-10,66
07a048b1800d614cd84726a1feaf75a1,Q453074,,1959-04-10,64
14a8e815982ce2bb9e7581bc0f7664e9,Q233707,,1984-04-22,39
42c0534168a76a556fbb5ed23ff267f2,Q889320,2011-07-21,1920-01-19,91
8be1113717820dfcb45f9ba242f36d9b,Q455511,1995-07-04,1942-10-29,52
64a62b6a096d408adcb34b4c58a0ad78,Q440841,,1966-01-08,57
1f21f22d4afdb0f93358c47014acdee2,Q206833,,1971-02-17,52
15fbf50e946ca7cf2b536cfc44803ec3,Q36980,1994-05-08,1928-10-01,65
919ea3e1b5a37639586961b7bce73f86,Q10306924,,1956-04-08,67
e8798abad588e5c61e8fbf97619220c2,Q808900,2023-01-28,1941-02-05,81
2fde8b9e379091914a2c1dfab88a5c31,Q6834649,,1939-08-09,84
5a9bef40b0d5309e467f3d4bce1f6f16,Q458696,,1956-04-12,67
08b2ab0c5d9c2a23a9e5131bbc2067a0,Q585249,,1962-01-29,61
653b9c6d65bcd6b53ab7f9ea82d446cc,Q347711,1989-10-20,1913-09-07,76
513a05f2e6f4d4e2c26d1bf3f8455f40,Q234656,,1982-06-02,41
0da32ebcacd1b9ba2817eaee02fd730d,Q377977,2018-07-13,1931-07-08,87
b9e976151b9e69f2eeb411224d623e3f,Q132430,,1972-06-07,51
c67371a36a58c25bb7f71d2c6b5b9a04,Q5314585,1980-09-03,1904-04-23,76
76d4a3198bb88e01f108e4c2c9a78717,Q233419,,1981-09-18,42
780c425fbc29313530b4a5f1c236fc31,Q5431219,,1947-01-01,77
c0551dbf2aee221ba047536b329131c9,Q266901,,1971-03-24,52
e2e6af6921adafe0289fbcf32a87530d,Q302004,1983-07-20,1923-11-29,59
5d0a58c1ba69a4dbd8b2d7eaeb0ad808,Q1428911,2015-10-25,1955-02-23,60
788265311423c0af7fc959e01a9908b0,Q55303,2003-07-25,1926-02-16,77
0abddc51de7c71834e9375002265298f,Q449036,2001-06-27,1930-05-09,71
db4cc3ec7a9f74fa3a73bf6391d267a0,Q1124532,2012-05-02,1969-01-19,43
a4f5c80e956f023f0dc4cf8b7edb7cb6,Q220698,,1950-04-13,73
63ca6dedac4287a4738e5334c69a38d3,Q5733167,2005-05-06,1923-07-15,81
a3cb98b5c01aa4962dc7d2b35d37c1cb,Q7287704,2015-06-18,1920-03-13,95
4cc55dd3f7cf67e045bc791638ee0fa3,Q275402,,1959-10-23,64
0c1553329c5ddc7f98c8b39031c65b0e,Q28861591,,1964-04-20,59
ac4a88d151178b8c6a6c7cac1f459311,Q443121,2010-01-01,1928-08-26,81
e333c86d7d8f95509a581b3521362e12,Q7817187,,1944-06-11,79
4fca7db9d1cc4441c265ab236809045d,Q55468,1990-10-27,1922-03-23,68
9db6228f731539e27de28750063c36ed,Q1575579,2005-07-04,1923-01-03,82
c741fc945159a4f394e6ed5c1fb781a7,Q348163,,1936-08-12,87
65ed1af2466e9a739b308b45ffa9babf,Q108366,2003-06-12,1916-04-05,87
106c1d2764d0a75e3fb4d9840d89a13f,Q361257,1999-05-10,1930-09-25,68
b38d3ee04856be3251cccd17fc01e2d7,Q6377326,,1959-01-07,64
df5ab113cd8484cd4ceb4be3152cfcb2,Q438014,,1960-08-22,63
691dd86e45219fed2f29e67aacffcd86,Q272603,2009-02-26,1943-07-20,65
da7960e86abefeb666fb963e0a3f8f49,Q6175141,,1961-11-02,62
e80ec90978cdbdc919bffde19dcf01de,Q284047,,1969-01-02,55
12f162fbeba0bc218faee7ea16880657,Q1169885,2005-09-08,1941-04-11,64
13a3a639263ca67647916e0c78e46783,Q682774,,1951-06-30,72
964f5fa04d45ac83f0488e761281ff0e,Q315547,,1967-10-26,56
45e15cf90e00d6858f5d8add8887b77b,Q705715,,1960-11-17,63
92a3a881d756166459974c0f84dd74c3,Q449900,2021-03-23,1934-02-13,87
